Region_CN	Region_EN	T20191231	T20200111	T20200112	T20200113	T20200114	T20200115	T20200116	T20200117	T20200118	T20200119	T20200120	T20200121	T20200122	T20200123	T20200124	T20200125	T20200126	T20200127	T20200128	T20200129	T20200130	T20200131	T20200201	T20200202	T20200203	T20200204	T20200205	T20200206	T20200207	T20200208	T20200209	T20200210	T20200211	T20200212	T20200213	T20200214	T20200215	T20200216	T20200217	T20200218	T20200219	T20200220	T20200221	T20200222	T20200223	T20200224	T20200225	T20200226	T20200227	T20200228	T20200229	T20200301	T20200302	T20200303	T20200304	T20200305	T20200306	T20200307	T20200308	T20200309	T20200310	T20200311	T20200312	T20200313	T20200314	T20200315	T20200316	T20200317	T20200318	T20200319	T20200320	T20200321	T20200322	T20200323	T20200324	T20200325	T20200326	T20200327	T20200328	T20200329	T20200330	T20200331	T20200401	T20200402	T20200403	T20200404	T20200405	T20200406	T20200407	T20200408	T20200409	T20200410	T20200411	T20200412	T20200413	T20200414	T20200415	T20200416	T20200417	T20200418	T20200419	T20200420	T20200421	T20200422	T20200423	T20200424	T20200425	T20200426	T20200427	T20200428	T20200429	T20200430	T20200501	T20200502	T20200503	T20200504	T20200505	T20200506	T20200507	T20200508	T20200509	T20200510	T20200511	T20200512	T20200513	T20200514	T20200515	T20200516	T20200517	T20200518	T20200519	T20200520	T20200521	T20200522	T20200523	T20200524	T20200525	T20200526	T20200527
红宝石公主号	Ruby Princess	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	167	0	0	0	0	0	0	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
洪都拉斯	Honduras	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	22	0	0	0	0	0	28	16	0	0	0	73	0	0	81	42	4	37	0	7	31	39	0	11	4	10	12	7	16	15	15	5	17	16	9	43	29	36	34	41	36	33	33	95	111	45	123	92	191	224	86	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
基里巴斯	Kiribati	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	128	0	155	63	142	105	81	152	157	145	104	273	266	207	239	212
吉布提	Djibouti	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	9	31	0	45	5	10	0	65	83	65	72	156	0	141	0	114	0	128	12	13	0	9	15	49	0	17	8	15	0	4	0	4	4	9	2	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
吉尔吉斯斯坦	Kyrgyzstan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	6	0	4	0	26	0	0	16	26	0	23	0	9	0	28	3	69	12	42	10	18	0	79	42	11	19	17	23	17	48	14	22	22	19	25	9	17	13	13	21	17	10	13	26	35	13	28	24	11	25	71	21	17	29	12	16	25	22	70	117	100	210	219	223	0	198	0	0
几内亚	Guinea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	14	6	0	30	0	21	38	10	7	16	20	30	0	56	0	113	41	0	34	0	80	61	43	66	73	101	0	134	0	167	77	111	144	42	49	0	124	101	45	71	82	33	14	21	7	38	29	6	21	78	27	27	43	37	15	38	30	35	52
几内亚比绍	Guinea-Bissau	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	1	6	0	0	18	0	0	3	0	3	0	1	3	3	0	4	0	0	0	0	2	0	0	0	1	20	0	132	0	52	0	0	156	62	0	89	30	47	104	67	85	76	99	58	127	0	138	97	0	174	0	109	99	0	0
加拿大	Canada	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	3	2	1	7	3	3	4	14	5	7	17	0	16	14	42	49	55	60	123	159	132	146	273	184	220	541	801	517	634	738	875	665	1127	1143	1530	1163	1265	1473	1918	727	1230	1393	1475	1383	1170	1066	1296	1384	1315	2608	0	3399	1653	1894	1531	2186	1703	1173	967	1673	2450	1534	1715	1592	1886	1584	2614	1416	1258	1479	1507	1475	1248	85	35	59	16	77	0	56	21	48	0	51	20	5	0	0	64	0
加纳	Ghana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	1	2	7	3	2	3	28	16	64	4	1	15	0	0	43	0	9	1	9	0	73	0	26	65	0	30	158	70	0	5	0	193	0	208	0	112	0	125	0	271	0	121	0	403	0	0	95	0	550	0	372	0	921	251	1167	1173	1155	1193	1170	1181	1294	1075	1079	1112	1052	1175	1197	1204	955	1016	971
加蓬	Gabon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	2	0	0	0	0	2	0	0	0	9	2	0	0	3	0	3	6	3	1	10	0	5	8	18	5	7	8	13	1	0	11	36	10	1	5	4	0	35	27	38	0	32	27	0	32	30	42	65	116	41	437	427	0	281	122	108	97	0	183	178	173	217	131	66	125	156	153
布隆迪	Burundi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	61	141	100	105	111	0	112	70	65	0	161	206	0	201	103
柬埔寨	Cambodia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	2	5	12	11	0	12	0	6	31	0	0	12	2	0	0	5	4	0	0	0	7	0	0	1	2	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
捷克共和国	Czech Republic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	3	4	6	3	17	2	21	30	5	45	48	64	91	0	228	202	59	214	118	124	208	157	408	360	275	181	124	328	274	265	325	281	116	237	205	302	254	146	170	86	68	92	152	134	116	104	130	127	127	95	52	85	79	56	78	18	77	108	51	15	26	60	58	80	55	44	17	28	54	46	52	76	55	51	23	124	79	38	36	63	71	66	47	48
津巴布韦	Zimbabwe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2	2	0	0	1	0	0	1	0	0	0	1	1	0	0	0	3	0	3	1	5	1	0	1	0	0	3	0	1	0	2	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	0	2	3	0	5	0	0	0
喀麦隆	Cameroon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	2	5	0	3	8	6	0	29	0	10	9	13	6	19	29	51	40	61	12	203	46	103	0	27	45	73	17	0	28	0	0	0	148	21	0	0	146	0	0	267	88	103	0	84	101	26	0	245	0	0	27	161	2	0	0	312	0	110	111	154	0	151	0	0	424	0	204	555	112	0	490	154	392
卡塔尔	Qatar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	4	0	0	7	0	6	238	0	76	0	63	38	0	13	0	18	11	13	7	25	11	12	13	28	44	59	88	54	114	126	250	279	228	378	166	136	216	251	252	197	283	392	560	345	440	567	518	608	623	761	833	929	957	677	643	845	687	776	679	640	951	830	918	1311	1130	1189	1103	1526	1390	1733	1153	1547	1632	1365	1637	1491	1554	0	3562	1501	1751	1742	1740
开曼群岛	Cayman Islands	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
科科斯群岛	Cocos Islands	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
科摩罗	Comoros	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
科索沃	Kosovo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
科特迪瓦	Côte d'Ivoire	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	2	0	0	0	8	0	0	0	59	0	23	5	0	64	3	11	11	4	24	27	16	62	26	35	60	0	109	21	52	12	16	34	54	59	46	32	37	36	52	73	34	39	33	0	55	37	58	29	36	34	32	52	55	31	65	33	30	127	55	59	46	44	48	10	34	78	70	40	25	10	47	54
科威特	Kuwait	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	17	18	2	0	1	10	0	0	2	0	0	0	0	11	0	0	11	20	0	23	7	12	6	11	17	0	13	2	4	13	17	10	20	11	23	28	25	75	62	77	109	78	112	55	83	161	80	66	55	50	119	134	93	164	80	85	168	151	215	278	183	213	152	300	284	353	242	364	295	526	485	278	641	415	1065	598	991	751	947	885	942	1048	841	1073	804	1041	955	900	838	665	608	692
克利珀顿岛	Clipperton Island	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
克罗地亚	Croatia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	4	1	1	0	1	0	2	0	1	0	2	4	12	6	9	0	11	0	45	0	0	0	0	213	0	127	0	144	0	127	154	96	48	0	115	56	0	100	61	64	88	39	66	60	44	37	50	23	18	39	10	27	42	31	28	7	14	9	8	15	14	9	3	8	5	11	7	6	36	15	11	9	11	6	8	0	3	2	0	6	2	3	6	0	1	0	0	0
肯尼亚	Kenya	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	11	0	13	3	0	7	4	8	9	22	29	12	4	16	16	14	0	12	5	0	8	11	8	9	9	12	16	8	11	15	7	17	16	7	0	20	11	10	12	15	24	30	0	70	47	25	14	28	23	28	15	22	21	0	72	57	0	76	66	80	52	31	22	72	62	123
库克群岛	Cook Islands	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
库拉索	Curaçao	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
拉托维亚	Latvia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	2	0	2	6	2	12	0	4	15	0	37	25	13	15	0	58	24	23	36	25	42	29	0	70	47	16	24	9	6	29	12	23	0	39	4	2	9	9	7	30	15	12	9	13	17	6	0	28	6	18	13	9	12	1	8	17	0	4	9	19	2	9	7	4	1	11	0	35	11	1	3	4	9	5	16	1	2	4	4
莱索托	Lesotho	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
老挝	Laos	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	0	0	0	2	0	2	0	0	0	1	1	2	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黎巴嫩	Lebanon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	12	0	0	13	4	0	20	0	25	16	6	1	0	0	49	14	43	39	11	11	66	35	23	21	26	8	17	16	15	14	12	7	0	21	27	7	27	0	21	2	9	17	5	5	4	1	4	0	5	6	8	0	11	3	7	4	4	4	4	4	3	1	9	34	12	13	36	14	11	8	8	0	16	26	0	26	7	63	62	11	17	5	21	21
里海	Caspian Sea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
立陶宛	Lithuania	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	2	4	5	5	11	0	30	38	59	0	49	46	35	68	24	85	24	42	116	47	75	40	32	37	32	43	44	27	27	9	8	21	37	21	90	59	28	24	20	28	12	16	12	11	0	0	0	0	0	0	0	0	0	0	0	0	30	6	6	14	6	0	23	7	6	15	15	17	10	12	7	12	4	8
利比里亚	Liberia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	4	3	1	0	0	17	0	0	19	1	8	0	0	17	0	0	15	10	0	0	16	3	0	4	9	8	0	0	11	2	12	0	12	0	11	10	0	0	12	1	1	2	4	7	0	7	0	7	0	15	0	10	0	1
利比亚	Libya	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	1	6	1	0	1	2	0	3	0	1	0	1	9	13	1	0	0	2	0	8	1	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	2	1	3	0	0	2
列支敦士登	Liechtenstein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	5	0	0	8	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
留尼汪	Reunion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
卢森堡	Luxembourg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	2	0	0	2	0	0	52	22	0	122	132	149	186	128	77	0	224	234	120	152	226	157	0	190	141	168	125	117	75	39	127	64	81	108	47	11	11	15	66	71	36	57	13	8	60	36	11	30	16	12	6	12	28	15	18	10	12	4	12	11	8	12	6	9	2	6	10	11	8	7	15	2	11	13	9	1	9	2	1	2
卢旺达	Rwanda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2	0	4	0	6	0	0	19	4	1	9	4	6	10	0	5	7	2	5	13	2	1	0	5	3	0	7	6	1	7	2	2	5	1	3	0	3	3	1	22	7	8	16	5	13	18	6	6	4	2	0	7	3	2	7	4	1	1	1	0	0	2	3	5	11	6	6	1	4	2	9	3
罗马尼亚	Romania	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	2	0	3	4	4	0	11	21	21	27	26	0	35	0	0	119	31	0	0	268	186	145	0	545	308	192	293	215	278	445	430	251	193	360	344	441	265	523	310	333	246	337	491	360	351	328	190	306	468	386	321	218	401	303	277	362	262	327	165	431	349	325	270	392	312	320	231	226	190	224	245	190	267	167	165	155	196	198	127	145	213	213	146	165
马达加斯加	Madagascar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	0	7	0	5	4	15	0	3	11	0	2	11	2	0	10	11	0	0	0	13	0	2	0	3	6	3	0	1	0	0	0	1	1	0	1	4	0	0	4	3	14	0	0	9	0	35	0	0	0	0	0	19	18	8	66	18	4	45	34	43	40	39	15	44	26
马恩岛	Isle of Man	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
马尔代夫	Maldives	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	2	5	6	17	16	16	3	8	22	21	40	49	24	6	140	79	16	28	8	30	17	68	92	32	69	27	35	7	51	27	96	0	16	49	43	30	0	97	0	58	24	62
马耳他	Malta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	1	0	0	12	0	0	0	20	0	0	0	0	0	0	0	0	96	0	0	22	32	8	6	11	14	14	52	6	38	13	0	28	6	9	6	13	10	4	1	4	12	1	1	2	1	0	2	8	5	2	2	1	9	3	2	2	2	3	1	6	7	3	2	14	0	24	7	5	11	15	15	1	9	1	1	0	1
马拉维	Malawi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	3	0	0	0	4	1	3	0	0	0	1	0	0	1	5	10	0	0	1	2	0	0	0	1	0	2	2	0	2	0	0	13	0	0	1	6	0	0	0	2	5	0	1	0	1	10	0	19	0	0
